system downtime
New Data: ,"2024, 07, 31, 21, 37, 30",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 38, 00",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 38, 30",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 39, 00",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 39, 30",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 40, 00",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 40, 30",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 41, 00",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 41, 30",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 42, 00",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 42, 30",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 43, 00",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 43, 30",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 44, 00",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 44, 30",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 45, 00",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 45, 30",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 46, 00",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 46, 30",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 47, 00",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 47, 30",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 48, 00",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 48, 30",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 49, 00",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 49, 30",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
New Data: ,"2024, 07, 31, 21, 50, 00",23.727778365189444,74.710001057341,730.6173588819173,71.19815616018279,21.09775,"['2', '3', '3', '2', '3', '3', '534', '157', '28', '0', '0', '0']"
